ONET_SOC_CODE,ELEMENT_ID,ELEMENT_NAME,SCALE_ID,CATEGORY,DATA_VALUE,N,STANDARD_ERROR,LOWER_CI_BOUND,UPPER_CI_BOUND,RECOMMEND_SUPPRESS,DATE,DOMAIN_SOURCE
51-4194.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,25,0.0,,,N,07/2016,Incumbent
51-4194.00,3.A.3,On-the-Job Training,OJ,1.0,6.7,25,6.425,0.8547,37.453,N,07/2016,Incumbent
51-4194.00,3.A.3,On-the-Job Training,OJ,2.0,12.37,25,11.7431,1.4852,56.9121,N,07/2016,Incumbent
51-4194.00,3.A.3,On-the-Job Training,OJ,3.0,24.49,25,14.9036,5.7907,63.12,N,07/2016,Incumbent
51-4194.00,3.A.3,On-the-Job Training,OJ,4.0,7.31,25,5.9842,1.2562,32.8084,N,07/2016,Incumbent
51-4194.00,3.A.3,On-the-Job Training,OJ,5.0,18.56,25,14.8298,2.9193,63.3235,N,07/2016,Incumbent
51-4194.00,3.A.3,On-the-Job Training,OJ,6.0,23.7,25,13.7408,6.0821,59.8481,N,07/2016,Incumbent
51-4194.00,3.A.3,On-the-Job Training,OJ,7.0,6.87,25,6.3813,0.9338,36.6184,N,07/2016,Incumbent
51-4194.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,25,0.0,,,N,07/2016,Incumbent
51-4194.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,25,0.0,,,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,1.0,2.14,33,2.1832,0.2596,15.4779,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,2.0,39.34,33,10.7182,20.6242,61.8209,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,3.0,9.47,33,5.6919,2.6363,28.7976,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,4.0,20.65,33,8.365,8.4246,42.4022,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,5.0,23.19,33,9.3499,9.3924,46.7957,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,6.0,5.2,33,4.773,0.7592,28.2615,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,7.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,8.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,9.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,10.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,11.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,2.D.1,Required Level of Education,RL,12.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,1.0,3.71,33,3.1186,0.6461,18.5748,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,2.0,2.14,33,2.1832,0.2596,15.4779,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,3.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,4.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,5.0,16.56,33,7.7822,5.9307,38.4648,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,6.0,21.88,33,9.0382,8.7076,45.1252,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,7.0,37.46,33,10.1774,19.821,59.2014,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,8.0,14.34,33,7.5463,4.573,36.9132,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,9.0,2.79,33,1.9997,0.6341,11.4186,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,10.0,1.12,33,1.1168,0.1461,8.0994,N,07/2016,Incumbent
51-5111.00,3.A.1,Related Work Experience,RW,11.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,3.A.2,On-Site or In-Plant Training,PT,1.0,17.04,33,7.1088,6.8699,36.391,N,07/2016,Incumbent
51-5111.00,3.A.2,On-Site or In-Plant Training,PT,2.0,12.48,33,6.4957,4.0748,32.3807,N,07/2016,Incumbent
51-5111.00,3.A.2,On-Site or In-Plant Training,PT,3.0,23.32,33,9.2024,9.6371,46.4568,N,07/2016,Incumbent
51-5111.00,3.A.2,On-Site or In-Plant Training,PT,4.0,12.65,33,9.5162,2.4445,45.561,N,07/2016,Incumbent
51-5111.00,3.A.2,On-Site or In-Plant Training,PT,5.0,15.72,33,7.1295,5.8697,35.8237,N,07/2016,Incumbent
51-5111.00,3.A.2,On-Site or In-Plant Training,PT,6.0,12.08,33,7.1002,3.4006,34.9068,N,07/2016,Incumbent
51-5111.00,3.A.2,On-Site or In-Plant Training,PT,7.0,6.7,33,5.1636,1.3165,27.8682,N,07/2016,Incumbent
51-5111.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,3.A.3,On-the-Job Training,OJ,1.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,3.A.3,On-the-Job Training,OJ,2.0,11.43,33,6.6502,3.2716,32.9719,N,07/2016,Incumbent
51-5111.00,3.A.3,On-the-Job Training,OJ,3.0,17.36,33,6.1306,8.0824,33.4034,N,07/2016,Incumbent
51-5111.00,3.A.3,On-the-Job Training,OJ,4.0,32.66,33,8.5588,18.005,51.7304,N,07/2016,Incumbent
51-5111.00,3.A.3,On-the-Job Training,OJ,5.0,22.49,33,8.675,9.523,44.4289,N,07/2016,Incumbent
51-5111.00,3.A.3,On-the-Job Training,OJ,6.0,10.12,33,5.4542,3.2108,27.6369,N,07/2016,Incumbent
51-5111.00,3.A.3,On-the-Job Training,OJ,7.0,5.95,33,5.0964,0.9806,28.7926,N,07/2016,Incumbent
51-5111.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5111.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,33,0.0,,,N,07/2016,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,1.0,1.22,25,1.329,0.127,10.7267,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,2.0,73.17,25,8.7149,52.1729,87.2059,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,3.0,19.46,25,10.0446,6.0508,47.5614,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,4.0,6.15,25,5.5506,0.8912,32.299,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,5.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,6.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,7.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,8.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,9.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,10.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,11.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,2.D.1,Required Level of Education,RL,12.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,2.D.4.a,Job-Related Professional Certification,IM,,1.72,25,0.2746,1.1574,2.2911,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,1.0,34.82,25,11.1052,16.288,59.4565,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,2.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,3.0,1.22,25,1.2469,0.1461,9.4537,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,4.0,1.4,25,1.4716,0.1567,11.3703,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,5.0,2.73,25,2.6524,0.3554,18.0766,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,6.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,7.0,45.93,25,10.106,26.8362,66.3022,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,8.0,6.48,25,4.5155,1.4682,24.3839,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,9.0,4.98,25,4.0105,0.9017,23.1643,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,10.0,1.22,25,1.329,0.127,10.7267,N,08/2020,Incumbent
51-5112.00,3.A.1,Related Work Experience,RW,11.0,1.22,25,1.329,0.127,10.7267,N,08/2020,Incumbent
51-5112.00,3.A.2,On-Site or In-Plant Training,PT,1.0,27.89,24,11.7073,10.3932,56.322,N,08/2020,Incumbent
51-5112.00,3.A.2,On-Site or In-Plant Training,PT,2.0,12.73,24,6.9366,3.8514,34.6735,N,08/2020,Incumbent
51-5112.00,3.A.2,On-Site or In-Plant Training,PT,3.0,27.36,24,14.3355,7.8117,62.6161,N,08/2020,Incumbent
51-5112.00,3.A.2,On-Site or In-Plant Training,PT,4.0,12.77,24,6.4381,4.2418,32.6113,N,08/2020,Incumbent
51-5112.00,3.A.2,On-Site or In-Plant Training,PT,5.0,12.75,24,8.346,3.0026,40.824,N,08/2020,Incumbent
51-5112.00,3.A.2,On-Site or In-Plant Training,PT,6.0,0.0,24,0.0,,,N,08/2020,Incumbent
51-5112.00,3.A.2,On-Site or In-Plant Training,PT,7.0,3.87,24,4.0489,0.4229,27.6508,N,08/2020,Incumbent
51-5112.00,3.A.2,On-Site or In-Plant Training,PT,8.0,2.63,24,2.1584,0.469,13.3846,N,08/2020,Incumbent
51-5112.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,24,0.0,,,N,08/2020,Incumbent
51-5112.00,3.A.3,On-the-Job Training,OJ,1.0,2.73,25,2.6524,0.3554,18.0766,N,08/2020,Incumbent
51-5112.00,3.A.3,On-the-Job Training,OJ,2.0,6.15,25,5.5506,0.8912,32.299,N,08/2020,Incumbent
51-5112.00,3.A.3,On-the-Job Training,OJ,3.0,46.31,25,10.2133,26.9827,66.8201,N,08/2020,Incumbent
51-5112.00,3.A.3,On-the-Job Training,OJ,4.0,10.01,25,6.1416,2.6503,31.2399,N,08/2020,Incumbent
51-5112.00,3.A.3,On-the-Job Training,OJ,5.0,16.14,25,7.1125,6.1104,36.2797,N,08/2020,Incumbent
51-5112.00,3.A.3,On-the-Job Training,OJ,6.0,4.8,25,5.1574,0.4871,34.1423,N,08/2020,Incumbent
51-5112.00,3.A.3,On-the-Job Training,OJ,7.0,12.54,25,6.972,3.7152,34.7455,N,08/2020,Incumbent
51-5112.00,3.A.3,On-the-Job Training,OJ,8.0,1.33,25,1.4239,0.1425,11.2558,N,08/2020,Incumbent
51-5112.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,25,0.0,,,N,08/2020,Incumbent
51-5112.00,3.A.4.a,Apprenticeship,IM,,2.1,25,0.2774,1.5276,2.6728,N,08/2020,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,1.0,4.35,24,2.3324,1.4034,12.6659,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,2.0,87.93,24,5.447,71.5868,95.4651,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,3.0,3.79,24,3.662,0.4897,23.9426,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,4.0,1.16,24,1.2071,0.1318,9.4103,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,5.0,2.78,24,2.3555,0.4706,14.7733,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,6.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,7.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,8.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,9.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,10.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,11.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-5113.00,2.D.1,Required Level of Education,RL,12.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,1.0,15.8,25,6.5519,6.3625,34.1499,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,2.0,1.14,25,1.2164,0.1244,9.658,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,3.0,1.5,25,1.5517,0.1724,11.7763,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,4.0,0.0,25,0.0,,,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,5.0,24.45,25,10.4177,9.1746,50.893,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,6.0,15.95,25,7.4075,5.7198,37.2492,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,7.0,41.16,25,14.9513,16.3642,71.4404,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,8.0,0.0,25,0.0,,,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,9.0,0.0,25,0.0,,,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,10.0,0.0,25,0.0,,,N,07/2015,Incumbent
51-5113.00,3.A.1,Related Work Experience,RW,11.0,0.0,25,0.0,,,N,07/2015,Incumbent
51-5113.00,3.A.2,On-Site or In-Plant Training,PT,1.0,10.85,24,5.5136,3.6074,28.3531,N,07/2015,Incumbent
51-5113.00,3.A.2,On-Site or In-Plant Training,PT,2.0,8.94,24,5.4557,2.3984,28.1971,N,07/2015,Incumbent
51-5113.00,3.A.2,On-Site or In-Plant Training,PT,3.0,3.2,24,2.5641,0.5937,15.4803,N,07/2015,Incumbent
51-5113.00,3.A.2,On-Site or In-Plant Training,PT,4.0,24.4,24,12.8628,7.0893,57.7292,N,07/2015,Incumbent
51-5113.00,3.A.2,On-Site or In-Plant Training,PT,5.0,38.16,24,15.4109,13.7768,70.4342,N,07/2015,Incumbent
51-5113.00,3.A.2,On-Site or In-Plant Training,PT,6.0,10.66,24,9.9617,1.3518,50.9487,N,07/2015,Incumbent
51-5113.00,3.A.2,On-Site or In-Plant Training,PT,7.0,3.79,24,3.662,0.4897,23.9426,N,07/2015,Incumbent
51-5113.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-5113.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-5113.00,3.A.3,On-the-Job Training,OJ,1.0,1.93,25,1.5267,0.3695,9.4279,N,07/2015,Incumbent
51-5113.00,3.A.3,On-the-Job Training,OJ,2.0,1.94,25,1.9369,0.2414,13.9243,N,07/2015,Incumbent
51-5113.00,3.A.3,On-the-Job Training,OJ,3.0,31.78,25,12.8823,12.0237,61.3603,N,07/2015,Incumbent
51-5113.00,3.A.3,On-the-Job Training,OJ,4.0,24.47,25,9.6986,9.8818,48.897,N,07/2015,Incumbent
51-5113.00,3.A.3,On-the-Job Training,OJ,5.0,7.63,25,4.8727,1.9425,25.6034,N,07/2015,Incumbent
51-5113.00,3.A.3,On-the-Job Training,OJ,6.0,28.53,25,12.4173,10.2001,58.3837,N,07/2015,Incumbent
51-5113.00,3.A.3,On-the-Job Training,OJ,7.0,3.73,25,3.6327,0.4773,23.8241,N,07/2015,Incumbent
51-5113.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,25,0.0,,,N,07/2015,Incumbent
51-5113.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,25,0.0,,,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,1.0,65.22,26,12.461,37.6929,85.3241,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,2.0,34.16,26,12.3857,14.3009,61.7259,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,3.0,0.62,26,0.6292,0.0763,4.8586,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,4.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,5.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,6.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,7.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,8.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,9.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,10.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,11.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,2.D.1,Required Level of Education,RL,12.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,1.0,32.39,24,9.9474,15.7648,55.0734,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,2.0,24.06,24,10.6743,8.6402,51.4757,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,3.0,24.35,24,14.2117,6.1245,61.3577,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,4.0,7.25,24,6.2881,1.1168,35.1049,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,5.0,7.02,24,6.7236,0.8879,38.8757,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,6.0,4.94,24,3.8586,0.9416,22.1392,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,7.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,8.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,9.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,10.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.1,Related Work Experience,RW,11.0,0.0,24,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.2,On-Site or In-Plant Training,PT,1.0,14.15,26,7.7291,4.256,37.9305,N,07/2015,Incumbent
51-6011.00,3.A.2,On-Site or In-Plant Training,PT,2.0,61.69,26,11.5947,36.9596,81.5616,N,07/2015,Incumbent
51-6011.00,3.A.2,On-Site or In-Plant Training,PT,3.0,23.76,26,13.6885,6.169,59.6393,N,07/2015,Incumbent
51-6011.00,3.A.2,On-Site or In-Plant Training,PT,4.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.2,On-Site or In-Plant Training,PT,5.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.2,On-Site or In-Plant Training,PT,6.0,0.4,26,0.4054,0.0479,3.1949,N,07/2015,Incumbent
51-6011.00,3.A.2,On-Site or In-Plant Training,PT,7.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.2,On-Site or In-Plant Training,PT,8.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.3,On-the-Job Training,OJ,1.0,0.4,26,0.4054,0.0479,3.1949,N,07/2015,Incumbent
51-6011.00,3.A.3,On-the-Job Training,OJ,2.0,62.94,26,11.8857,37.2874,82.9052,N,07/2015,Incumbent
51-6011.00,3.A.3,On-the-Job Training,OJ,3.0,30.17,26,11.8024,11.9973,57.8027,N,07/2015,Incumbent
51-6011.00,3.A.3,On-the-Job Training,OJ,4.0,6.1,26,5.815,0.7949,34.4673,N,07/2015,Incumbent
51-6011.00,3.A.3,On-the-Job Training,OJ,5.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.3,On-the-Job Training,OJ,6.0,0.4,26,0.4054,0.0479,3.1949,N,07/2015,Incumbent
51-6011.00,3.A.3,On-the-Job Training,OJ,7.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6011.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,26,0.0,,,N,07/2015,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,1.0,59.18,21,12.5127,32.9786,81.0263,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,2.0,25.62,21,12.467,8.0898,57.4181,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,3.0,0.0,21,0.0,,,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,4.0,0.0,21,0.0,,,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,5.0,1.05,21,1.0741,0.1212,8.4317,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,6.0,0.0,21,0.0,,,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,7.0,0.0,21,0.0,,,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,8.0,0.0,21,0.0,,,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,9.0,0.0,21,0.0,,,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,10.0,0.0,21,0.0,,,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,11.0,14.15,21,11.8383,2.1145,55.7198,N,07/2017,Incumbent
51-6021.00,2.D.1,Required Level of Education,RL,12.0,0.0,21,0.0,,,N,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,1.0,17.5,22,11.6228,3.8261,53.0849,N,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,2.0,13.29,22,11.2941,1.9572,54.057,N,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,3.0,0.67,22,0.6926,0.0775,5.5457,N,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,4.0,0.0,22,0.0,,,N,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,5.0,5.16,22,3.5296,1.2011,19.5994,N,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,6.0,18.76,22,12.4295,4.061,55.7338,N,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,7.0,31.55,22,22.4404,5.0427,80.0017,Y,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,8.0,12.4,22,13.3374,1.0891,64.5306,Y,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,9.0,0.0,22,0.0,,,N,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,10.0,0.0,22,0.0,,,N,07/2017,Incumbent
51-6021.00,3.A.1,Related Work Experience,RW,11.0,0.67,22,0.6926,0.0775,5.5457,N,07/2017,Incumbent
51-6021.00,3.A.2,On-Site or In-Plant Training,PT,1.0,6.55,22,3.5666,2.0437,19.0585,N,07/2017,Incumbent
51-6021.00,3.A.2,On-Site or In-Plant Training,PT,2.0,15.0,22,11.369,2.6864,52.9929,N,07/2017,Incumbent
51-6021.00,3.A.2,On-Site or In-Plant Training,PT,3.0,19.15,22,11.5612,4.7755,52.8117,N,07/2017,Incumbent
51-6021.00,3.A.2,On-Site or In-Plant Training,PT,4.0,25.47,22,9.8493,10.4061,50.1314,N,07/2017,Incumbent
51-6021.00,3.A.2,On-Site or In-Plant Training,PT,5.0,0.67,22,0.7113,0.0731,5.8599,N,07/2017,Incumbent
51-6021.00,3.A.2,On-Site or In-Plant Training,PT,6.0,20.76,22,11.6606,5.6622,53.3623,N,07/2017,Incumbent
51-6021.00,3.A.2,On-Site or In-Plant Training,PT,7.0,0.0,22,0.0,,,N,07/2017,Incumbent
51-6021.00,3.A.2,On-Site or In-Plant Training,PT,8.0,12.4,22,13.3374,1.0891,64.5306,Y,07/2017,Incumbent
51-6021.00,3.A.2,On-Site or In-Plant Training,PT,9.0,0.0,22,0.0,,,N,07/2017,Incumbent
51-6021.00,3.A.3,On-the-Job Training,OJ,1.0,4.07,22,2.7833,0.9532,15.7448,N,07/2017,Incumbent
51-6021.00,3.A.3,On-the-Job Training,OJ,2.0,23.56,22,11.2944,7.72,53.178,N,07/2017,Incumbent
51-6021.00,3.A.3,On-the-Job Training,OJ,3.0,15.33,22,13.748,1.96,62.1021,N,07/2017,Incumbent
51-6021.00,3.A.3,On-the-Job Training,OJ,4.0,13.07,22,11.2543,1.88,54.1206,N,07/2017,Incumbent
51-6021.00,3.A.3,On-the-Job Training,OJ,5.0,15.58,22,11.4286,2.9389,52.928,N,07/2017,Incumbent
51-6021.00,3.A.3,On-the-Job Training,OJ,6.0,16.0,22,11.5073,3.1101,53.0547,N,07/2017,Incumbent
51-6021.00,3.A.3,On-the-Job Training,OJ,7.0,12.4,22,11.272,1.6089,55.058,N,07/2017,Incumbent
51-6021.00,3.A.3,On-the-Job Training,OJ,8.0,0.0,22,0.0,,,N,07/2017,Incumbent
51-6021.00,3.A.3,On-the-Job Training,OJ,9.0,0.0,22,0.0,,,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,1.0,52.93,38,9.7135,33.7912,71.2452,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,2.0,41.37,38,10.1442,23.2201,62.2189,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,3.0,0.72,38,0.7758,0.0807,6.1297,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,4.0,0.0,38,0.0,,,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,5.0,4.97,38,3.669,1.0748,20.1461,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,6.0,0.0,38,0.0,,,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,7.0,0.0,38,0.0,,,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,8.0,0.0,38,0.0,,,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,9.0,0.0,38,0.0,,,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,10.0,0.0,38,0.0,,,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,11.0,0.0,38,0.0,,,N,07/2017,Incumbent
51-6031.00,2.D.1,Required Level of Education,RL,12.0,0.0,38,0.0,,,N,07/2017,Incumbent
51-6031.00,3.A.1,Related Work Experience,RW,1.0,22.4,38,8.774,9.4025,44.5266,N,07/2017,Incumbent
51-6031.00,3.A.1,Related Work Experience,RW,2.0,3.7,38,2.9802,0.6987,17.3103,N,07/2017,Incumbent
51-6031.00,3.A.1,Related Work Experience,RW,3.0,0.0,38,0.0,,,N,07/2017,Incumbent
